ID	DiseaseName	DiseaseID	AltDiseaseIDs	Synonyms
/d/00251	Achromatopsia 3	MESH:C536129	OMIM:262300	ACHM1, FORMERLY|Achm3|ACHM 3|Achromatopsia with myopia|Pingelapese|Pingelapese Blindness|RMCH1, FORMERLY|ROD MONOCHROMACY 1, FORMERLY|ROD MONOCHROMATISM 1, FORMERLY|Total colorblindness with myopia
/d/00252	Achromatopsia 4	MESH:C564206	OMIM:613856	ACHM4
/d/00253	Achromatopsia 5	MESH:C567759	na	na
/d/00254	ACHROMATOPSIA 7	OMIM:616517	DO:DOID:0110009	ACHM7
/d/02314	Achromatopsia incomplete, X-linked	MESH:C538165	na	Incomplete achromatopsia , X-linked|X-linked achromatopsia, incomplete
/d/09656	Acidemia, isovaleric	MESH:C538167	DO:DOID:14753|OMIM:243500	Isovaleric acid CoA dehydrogenase deficiency|Isovaleric Acid-CoA Dehydrogenase Deficiency|Isovaleric acidemia|Isovaleryl CoA carboxylase deficiency|Isovaleryl-CoA Dehydrogenase Deficiency|IVA|IVD DEFICIENCY
/d/00256	ACID-LABILE SUBUNIT DEFICIENCY	OMIM:615961	na	ACLSD
/d/10009	Acidosis, Lactic	MESH:D000140	DO:DOID:3650	Lactic Acidosis
/d/15429	Acidosis, Renal Tubular	MESH:D000141	DO:DOID:14219|OMIM:179800	Acidosis, Renal Tubular, Type I|Acidosis, Renal Tubular, Type II|Autosomal Dominant Distal Renal Tubular Acidosis|Classic Distal Renal Tubular Acidosis|Classic Type RTA|Classic Type RTAs|Distal Renal Tubular Acidosis|Gradient Type RTA|Gradient Type RTAs|Proximal Renal Tubular Acidosis|Proximal Type RTA|Proximal Type RTAs|Renal Tubular Acidosis|Renal Tubular Acidosis 1|Renal Tubular Acidosis, Distal, Autosomal Dominant|Renal Tubular Acidosis I|Renal Tubular Acidosis II|Renal Tubular Acidosis, Proximal|Renal Tubular Acidosis, Proximal, with Ocular Abnormalities|Renal Tubular Acidosis, Type I|Renal Tubular Acidosis, Type II|RTA, Classic Type|RTA, Distal Type, Autosomal Dominant|RTA, Gradient Type|RTA, Proximal Type|RTAs, Classic Type|RTAs, Gradient Type|RTAs, Proximal Type|Type II Renal Tubular Acidosis|Type I Renal Tubular Acidosis
/d/10679	Acid Phosphatase Deficiency	MESH:C562645	OMIM:200950	na
/d/00262	Acitretin embryopathy	MESH:C538169	na	Acitretine embryofetopathy
/d/00264	Ackerman syndrome	MESH:C538170	na	Glaucoma, Juvenile, With Unusual Upper Lip And Dental Roots|Juvenile glaucoma with unusual upper lip and dental roots|Molar Roots, Pyramidal, With Juvenile Glaucoma And Unusual Upper Lip|Pyramidal molars, glaucoma, abnormal upper lip
/d/00265	Acne Vulgaris	MESH:D000152	na	Acne
/d/00271	Acquired agranulocytosis	MESH:C538171	na	Agranulocytic Angina|Granulocytopenia, Primary|Neutropenia, Malignant
/d/00272	Acquired amegakaryocytic thrombocytopenia	MESH:C538172	na	na
/d/00274	Acquired angioedema	MESH:C538173	na	na
/d/04973	Acquired CJD	MESH:C538481	na	Sporadic CJD
/d/15865	Acquired Hyperostosis Syndrome	MESH:D020083	DO:DOID:13677	Acquired Hyperostosis Syndromes|Hyperostosis Syndrome, Acquired|Hyperostosis Syndromes, Acquired|SAPHO Syndrome|SAPHO Syndromes|Syndrome, Acquired Hyperostosis|Syndromes, Acquired Hyperostosis|Syndrome, SAPHO|Syndromes, SAPHO|Synovitis, Acne, Pustlosis, Hyperostosis, and Osteomyelitis
/d/00288	Acquired hypoprothrombinemia	MESH:C538174	na	Hypoprothrombinemia, acquired
/d/09004	Acquired ichthyosis	MESH:C538175	na	Fish scale disease, acquired|Ichthyosis acquisita
/d/00290	Acquired Immunodeficiency Syndrome	MESH:D000163	DO:DOID:635	Acquired Immune Deficiency Syndrome|Acquired Immuno Deficiency Syndrome|Acquired Immuno-Deficiency Syndrome|Acquired Immunodeficiency Syndromes|Acquired Immuno-Deficiency Syndromes|AIDS|Immunodeficiency Syndrome, Acquired|Immuno-Deficiency Syndrome, Acquired|Immunodeficiency Syndromes, Acquired|Immuno-Deficiency Syndromes, Acquired|Immunologic Deficiency Syndrome, Acquired|Syndrome, Acquired Immunodeficiency|Syndrome, Acquired Immuno-Deficiency|Syndromes, Acquired Immunodeficiency|Syndromes, Acquired Immuno-Deficiency
/d/00272	Acquired pure megakaryocytic aplasia	MESH:C538176	na	na
/d/00309	Acrocallosal Syndrome	MESH:D055673	DO:DOID:9250|OMIM:200990	ACLS|Acrocallosal Syndromes|Hallux Duplication, Postaxial Polydactyly, and Absence of Corpus Callosum|JBTS12, INCLUDED|JOUBERT SYNDROME 12/15, DIGENIC, INCLUDED|SCHINZEL ACROCALLOSAL SYNDROME JOUBERT SYNDROME 12, INCLUDED|Syndrome, Acrocallosal|Syndromes, Acrocallosal
/d/00309	Acrocallosal syndrome, Schinzel type	MESH:C538177	na	Schinzel acrocallosal syndrome|Schinzel syndrome 1
/d/00310	Acrocapitofemoral Dysplasia	MESH:C564334	OMIM:607778	ACFD
/d/00311	Acrocephalopolydactylous Dysplasia	MESH:C573722	na	Elejalde syndrome
/d/02910	Acrocephalopolysyndactyly Type II	MESH:C563187	DO:DOID:0060234|OMIM:201000|OMIM:614976	ACPS II|ACROCEPHALOPOLYSYNDACTYLY TYPE II|Carpenter Syndrome|CARPENTER SYNDROME 1|CARPENTER SYNDROME 2|CRPT1|CRPT2
/d/00315	Acrocephalosyndactylia	MESH:D000168	DO:DOID:12960|DO:DOID:14705|DO:DOID:14768|OMIM:101200|OMIM:101400	Acrocephalosyndactylias|Acrocephalosyndactylies, Type 1|Acrocephalosyndactylies, Type 3|Acrocephalosyndactylies, Type I|Acrocephalosyndactylies, Type II|Acrocephalosyndactylies, Type III|Acrocephalosyndactylies, Type V|Acrocephalosyndactyly (Apert)|Acrocephalosyndactyly III|Acrocephalosyndactyly IIIs|Acrocephalosyndactyly, Type 1|Acrocephalosyndactyly, Type 3|Acrocephalosyndactyly, Type I|Acrocephalosyndactyly, Type II|Acrocephalosyndactyly, Type III|ACROCEPHALOSYNDACTYLY, TYPE II, INCLUDED|Acrocephalosyndactyly, Type V|Acrocephaly, Skull Asymmetry, and Mild Syndactyly|ACROCEPHALY, SKULL ASYMMETRY, AND MILD SYNDACTYLY SAETHRE-CHOTZEN SYNDROME WITH EYELID ANOMALIES, INCLUDED|ACS1|ACS3|ACS I APERT-CROUZON DISEASE, INCLUDED|ACS III|ACS II, INCLUDED|Apert Crouzon Disease|Apert-Crouzon Disease|Apert Syndrome|BLEPHAROPHIMOSIS, EPICANTHUS INVERSUS, AND PTOSIS 3, FORMERLY, INCLUDED;BPES3, FORMERLY, INCLUDED|Chotzen Syndrome|Craniofacial-Skeletal-Dermatologic Dysplasia|Disease, Apert-Crouzon|Dysostosis Craniofacialis with Hypertelorism|Kurczynski Casperson Syndrome|Noack Syndrome|Noack Syndromes|Pfeiffer Syndrome|Saethre Chotzen Syndrome|Saethre-Chotzen Syndrome|SCS|Syndactylic Oxycephalies|Syndactylic Oxycephaly|Syndrome, Apert|Syndrome, Chotzen|Syndrome, Kurczynski Casperson|Syndrome, Noack|Syndrome, Pfeiffer|Syndrome, Saethre-Chotzen|Syndromes, Noack|Type I Acrocephalosyndactylies|Type I Acrocephalosyndactyly|Type II Acrocephalosyndactylies|Type II Acrocephalosyndactyly|Type III Acrocephalosyndactyly|Type V Acrocephalosyndactylies|Type V Acrocephalosyndactyly|VOGT CEPHALODACTYLY, INCLUDED
/d/00317	Acrodermatitis	MESH:D000169	DO:DOID:2722	Acrodermatitides|Acrodermatitis Papulosa Infantum|Acrodermatitis Papulosa Infantums|Acropapulo Vesicular Syndrome|Acropapulo-Vesicular Syndrome|Acropapulo-Vesicular Syndromes|Childhood Papular Acrodermatitides|Childhood Papular Acrodermatitis|Erythemato Vesiculo Papulous Eruptive Syndrome|Erythemato-Vesiculo-Papulous Eruptive Syndrome|Erythemato-Vesiculo-Papulous Eruptive Syndromes|Gianotti Crosti Syndrome|Gianotti-Crosti Syndrome|Infantile Papular Acrodermatitides|Infantile Papular Acrodermatitis|Papular Acrodermatitides, Infantile|Papular Acrodermatitis, Infantile|Papular Acrodermatitis of Childhood|Papulovesicular Acrolocated Syndrome|Papulovesicular Acrolocated Syndromes|Syndrome, Acropapulo-Vesicular|Syndrome, Erythemato-Vesiculo-Papulous Eruptive|Syndrome, Gianotti-Crosti|Syndromes, Acropapulo-Vesicular|Syndromes, Erythemato-Vesiculo-Papulous Eruptive|Syndromes, Papulovesicular Acrolocated
/d/00320	Acrodermatitis enteropathica	MESH:C538178	OMIM:201100	Acrodermatitis enteropathica zinc deficiency type|Acrodermatitis Enteropathica, Zinc-Deficiency Type|AEZ
/d/09274	Acrodynia	MESH:D000170	na	Acrodynic Erythema|Childhood Mercurialism, Chronic|Childhood Mercurialisms, Chronic|Chronic Childhood Mercurialism|Chronic Childhood Mercurialisms|Erythema, Acrodynic|Feer Disease|Feer's Disease|Feers Disease|Mercurialism, Chronic Childhood|Pink Disease|Swift Disease|Swift's Disease|Swifts Disease
/d/00321	Acrodysostosis	MESH:C538179	DO:DOID:14669|OMIM:101800|OMIM:614613	ACRDYS1|ACRDYS2|Acrodysostosis 1 with or without hormone resistance;|ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE|Acrodysostosis 2, with or without hormone resistance|ACRODYSOSTOSIS 2 WITH OR WITHOUT HORMONE RESISTANCE|Acrodysplasia|ADOHR|Arkless-Graham syndrome|Maroteaux-Malamut syndrome|Nasal hypoplasia-peripheral dysostosis-mental retardation syndrome|Peripheral Dysostosis|Peripheral dysostosis-nasal hypoplasia-mental retardation (PNM) syndrome
/d/00325	Acrodysplasia scoliosis	MESH:C538180	na	na
/d/00329	Acrofacial dysostosis Catania form	MESH:C538182	DO:DOID:0060384	Acrofacial Dysostosis, Catania Type|Opitz Mollica Sorge syndrome
/d/00330	ACROFACIAL DYSOSTOSIS, CINCINNATI TYPE	OMIM:616462	DO:DOID:0060353	AFDCIN
/d/00328	Acrofacial dysostosis, Nager type	MESH:C538184	OMIM:154400	Acrofacial Dysostosis 1, Nager Type|Afd1|AFD, Nager type|Mandibulofacial dysostosis, Treacher Collins type, with limb anomalies|Nager Acrofacial Dysostosis|Nager Acrofacial Dysostosis Syndrome|Nager syndrome|Preaxial acrofacial dysostosis|Preaxial Mandibulofacial Dysostosis
/d/00332	Acrofacial dysostosis, Palagonia type	MESH:C538185	DO:DOID:0060385	Palagonia type of acrofacial dysostosis
/d/00335	Acrofacial dysostosis Rodriguez type	MESH:C538183	DO:DOID:0060383	Acrofacial Dysostosis Syndrome Of Rodriguez|Rodriguez lethal acrofacial dysostosis syndrome
/d/00336	Acrofrontofacionasal dysostosis syndrome	MESH:C538186	DO:DOID:0060226	Acro fronto facio nasal dysostosis|Acrofrontofacionasal Dysostosis 1|Cleft lip-palate with frontonasal dysostosis and postaxial polysyndactyly|Polysyndactyly, postaxial, frontonasal dysostosis, and cleft lip-palate|Polysyndactyly, postaxial, frontonasal dysostosis, and cleft lip/palate
/d/00339	Acrogeria, gottron type	MESH:C538187	na	Acrometageria|Metageria
/d/08293	Acrokeratoderma, Hereditary Papulotranslucent	MESH:C566323	DO:DOID:0060360	na
/d/13539	Acrokeratoelastoidosis of Costa	MESH:C535653	DO:DOID:0060362	Collagenous plaques of hand and feet|Collagenous Plaques Of Hands And Feet|Palmoplantar keratoderma, punctate type 3
/d/00342	Acromegaloid facial appearance syndrome	MESH:C535655	na	Thick lips and oral mucosa
/d/00343	Acromegaloid features, overgrowth, cleft palate, and hernia	MESH:C535656	OMIM:606049	AOCH
/d/00345	Acromegaly	MESH:D000172	DO:DOID:2449	Hypersecretion Syndrome, Somatotropin (Acromegaly)|Hypersecretion Syndromes, Somatotropin (Acromegaly)|Inappropriate GH Secretion Syndrome (Acromegaly)|Inappropriate Growth Hormone Secretion Syndrome (Acromegaly)|Somatotropin Hypersecretion Syndrome (Acromegaly)|Somatotropin Hypersecretion Syndromes (Acromegaly)|Syndrome, Somatotropin Hypersecretion (Acromegaly)|Syndromes, Somatotropin Hypersecretion (Acromegaly)
/d/00347	Acromelic Frontonasal Dysostosis	MESH:C566345	OMIM:603671	AFND
/d/00347	Acromelic frontonasal dysplasia	MESH:C535657	na	na
/d/00348	Acromesomelic dysplasia	MESH:C535658	na	Acromesomelic Dwarfism|Acromesomelic dwarfism Maroteux type|Acromesomelic dysplasia Hunter Thompson type|Acromesomelic dysplasia Hunter-Thompson type|Acromesomelic Dysplasia, Hunter-Thompson Type|St Helena dysplasia|St. Helena Dysplasia
/d/00349	Acromesomelic dysplasia Campailla-Martinelli type	MESH:C535659	na	Acromesomelic dysplasia Campailla Martinelli type|Mesomelic dwarfism Campailla-Martinelli type
/d/00351	ACROMESOMELIC DYSPLASIA, HUNTER-THOMPSON TYPE	OMIM:201250	DO:DOID:0080051	ACROMESOMELIC DWARFISM|AMDH
/d/00352	Acromesomelic dysplasia, Maroteaux type	MESH:C535661	OMIM:602875	AMDM|ST. HELENA DYSPLASIA
/d/00353	Acromicric dysplasia	MESH:C535662	OMIM:102370|OMIM:231050|OMIM:614185	ACMICD|Acromicric skeletal dysplasia|Geleophysic dwarfism|Geleophysic dysplasia|GELEOPHYSIC DYSPLASIA 1|GELEOPHYSIC DYSPLASIA 2|GPHYSD1|GPHYSD2
/d/08004	Acro-Osteolysis	MESH:D030981	DO:DOID:2736	Acroosteolysis|Acro Osteolysis|Acroosteolysis Syndrome|Acro-Osteolysis Syndrome|Acro-Osteolysis Syndromes
/d/00354	Acroosteolysis dominant type	MESH:C535663	na	na
/d/00355	Acropectoral syndrome	MESH:C535664	OMIM:605967	ACRPS|ACRP SYNDROME|DUNDAR ACROPECTORAL SYNDROME|Syndactyly, preaxial polydactyly, and sternal deformity
/d/00356	ACROPECTOROVERTEBRAL DYSPLASIA	OMIM:102510	na	ACRPV|F SYNDROME
/d/00356	Acropectorovertebral Dysplasia, F-Form	MESH:C566319	na	ACRPV
/d/00358	Acrorenal mandibular syndrome	MESH:C535665	na	Acrorenal-Mandibular Syndrome|Acro-renal-uterine-mandibular syndrome|Acrorenal-Uterine-Mandibular Syndrome|Split hand and split foot with mandibular hypoplasia|Split-Hand And Split-Foot With Mandibular Hypoplasia
/d/00359	Acrorenal Syndrome	MESH:C563159	DO:DOID:0060347	na
/d/00360	Acrorenal syndrome recessive	MESH:C535666	na	Acrorenal syndrome autosomal recessive|Acrorenal Syndrome, Autosomal Recessive|Curran syndrome
/d/00361	Acrospiroma	MESH:D018250	DO:DOID:5442	Acrospiroma, Eccrine|Acrospiromas|Acrospiromas, Eccrine|Clear Cell Hidradrenoma|Clear-Cell Hidradrenoma|Clear-Cell Hidradrenomas|Eccrine Acrospiroma|Eccrine Acrospiromas|Hidradenoma|Hidradenomas|Hidradenoma, Solid-Cystic|Hidradenomas, Solid-Cystic|Hidradrenoma, Clear-Cell|Hidradrenoma, Nodular|Hidradrenomas, Clear-Cell|Hidradrenomas, Nodular|Nodular Hidradrenoma|Nodular Hidradrenomas|Solid Cystic Hidradenoma|Solid-Cystic Hidradenoma|Solid-Cystic Hidradenomas
/d/00373	ACTH Deficiency, Isolated	MESH:C562707	OMIM:201400	ADRENOCORTICOTROPIC HORMONE DEFICIENCY|IAD
/d/00374	Acth-Independent Macronodular Adrenal Hyperplasia	MESH:C565662	OMIM:219080|OMIM:615954	Acth-Independent Cushing Syndrome|ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA 2|Acth-Independent Macronodular Adrenocortical Hyperplasia|Adrenocorticotropic Hormone-Independent Macronodular Adrenal Hyperplasia|Aimah|AIMAH1|AIMAH2|Corticotropin-Independent Macronodular Adrenal Hyperplasia|Cushing Syndrome, Adrenal, Due To Aimah|PRIMARY MACRONODULAR ADRENAL HYPERPLASIA
/d/14265	ACTH-Secreting Pituitary Adenoma	MESH:D049913	DO:DOID:7004|OMIM:219090	ACTH Producing Pituitary Adenoma|ACTH-Producing Pituitary Adenoma|ACTH-Producing Pituitary Adenomas|ACTH Secreting Pituitary Adenoma|ACTH-Secreting Pituitary Adenomas|Adenoma, Corticotroph|Adenomas, Corticotroph|Corticotroph Adenoma|Corticotroph Adenomas|Corticotropin-Secreting Adenoma, Pituitary|Corticotropin-Secreting Adenomas, Pituitary|CUSHING DISEASE, PITUITARY|PITA4|PITUITARY ADENOMA 4, ACTH-SECRETING|Pituitary Adenoma, ACTH-Producing|Pituitary Adenoma, ACTH Secreting|Pituitary Adenoma, ACTH-Secreting|Pituitary Adenomas, ACTH-Producing|Pituitary Adenomas, ACTH-Secreting|Pituitary Corticotropin Secreting Adenoma|Pituitary Corticotropin-Secreting Adenoma|Pituitary Corticotropin-Secreting Adenomas
/d/05025	ACTH Syndrome, Ectopic	MESH:D000182	na	ACTH Syndromes, Ectopic|Ectopic ACTH Syndrome|Ectopic ACTH Syndromes|Syndrome, Ectopic ACTH|Syndromes, Ectopic ACTH
/d/00367	Actin-Accumulation Myopathy	MESH:C579880	na	Actin Filament Aggregate Myopathy|Actin Myopathy|Congenital Myopathy with Excess of Thin Filaments
/d/00376	Actinic cheilitis	MESH:C535669	na	Actinic cheilosis
/d/00379	Actinic Prurigo	MESH:C566780	na	Polymorphic Light Eruption, Hereditary
/d/00380	Actinobacillosis	MESH:D000187	DO:DOID:4974	Actinobacilloses
/d/00381	Actinomycosis	MESH:D000196	DO:DOID:8478	Actinomyces Infection|Actinomyces Infections|Actinomycoses|Infection, Actinomyces|Infections, Actinomyces
/d/09147	Activated PI3K-delta Syndrome	MESH:C585640	na	APDS (Activated PI3K-delta Syndrome)|APD Syndrome
/d/17631	Activated Protein C Resistance	MESH:D020016	na	APC Resistance|Resistance, APC
/d/01051	Acute brachial neuritis	MESH:C538620	na	Acute brachial neuritis syndrome|Acute brachial radiculitis syndrome|Acute shoulder neuritis
/d/07560	Acute cerebral Gaucher disease	MESH:C531689	na	na
/d/00402	Acute Chest Syndrome	MESH:D056586	DO:DOID:1584	Acute Chest Syndromes|Syndrome, Acute Chest|Syndromes, Acute Chest
/d/00404	Acute cholinergic dysautonomia	MESH:C535672	na	na
/d/00418	Acute erythroleukemia	MESH:C535673	na	Acute erythroleukemia - M6a subtype|Acute erythroleukemia - M6b subtype|Acute myeloid leukemia FAB-M6
/d/10127	Acute fatty liver of pregnancy	MESH:C537957	na	Acute fatty liver, gestational
/d/00423	Acute Generalized Exanthematous Pustulosis	MESH:D056150	na	Acute Localized Exanthematous Pustulosis|Pustulosis, Exanthematous, Acute Generalized|Pustulosis, Exanthematous, Acute Localized
/d/00440	Acute Kidney Injury	MESH:D058186	na	Acute Kidney Failure|Acute Kidney Failures|Acute Kidney Injuries|Acute Kidney Insufficiencies|Acute Kidney Insufficiency|Acute Renal Failure|Acute Renal Failures|Acute Renal Injuries|Acute Renal Injury|Acute Renal Insufficiencies|Acute Renal Insufficiency|Kidney Failure, Acute|Kidney Failures, Acute|Kidney Injuries, Acute|Kidney Injury, Acute|Kidney Insufficiencies, Acute|Kidney Insufficiency, Acute|Renal Failure, Acute|Renal Failures, Acute|Renal Injuries, Acute|Renal Injury, Acute|Renal Insufficiencies, Acute|Renal Insufficiency, Acute
/d/00505	Acute Lung Injury	MESH:D055371	na	Acute Lung Injuries|Lung Injuries, Acute|Lung Injury, Acute
/d/00503	Acute Radiation Syndrome	MESH:D054508	na	Acute Radiation Syndromes|Radiation Syndrome, Acute|Radiation Syndromes, Acute
/d/00396	Acute rheumatism	MESH:C538407	na	na
/d/00522	Acute zonal occult outer retinopathy	MESH:C538223	na	na
/d/11743	Acyl-CoA Dehydrogenase Family, Member 9, Deficiency of	MESH:C567006	OMIM:611126	ACAD9 DEFICIENCY|ACYL-CoA DEHYDROGENASE 9 DEFICIENCY|MITOCHONDRIAL COMPLEX I DEFICIENCY DUE TO ACAD9 DEFICIENCY
/d/00527	Adactylia, Unilateral	MESH:C562417	na	Terminal Transverse Defects of Hand, Unilateral
/d/00532	Adamantinoma Of Long Bones	MESH:C562741	DO:DOID:2775	na
/d/00534	Adams Oliver syndrome	MESH:C538225	DO:DOID:0060227|OMIM:100300|OMIM:614219|OMIM:614814|OMIM:615297|OMIM:616028|OMIM:616589	Absence defect of limbs, scalp, and skull|Adams-Oliver syndrome|Adams-Oliver syndrome 1|ADAMS-OLIVER SYNDROME 2|ADAMS-OLIVER SYNDROME 3|ADAMS-OLIVER SYNDROME 4|ADAMS-OLIVER SYNDROME 5|ADAMS-OLIVER SYNDROME 6|AOS|AOS1|AOS2|AOS3|AOS4|AOS5|AOS6|Aplasia Cutis Congenita With Terminal Transverse Limb Defects|APLASIA CUTIS CONGENITA WITH TERMINAL TRANSVERSE LIMB DEFECTS  APLASIA CUTIS CONGENITA, CONGENITAL HEART DEFECT, AND FRONTONASAL CYSTS, INCLUDED|Aplasia cutis of the scalp|Congenital defect of skull and scalp|Congenital Scalp Defects With Distal Limb Reduction Anomalies|Familial aplasia cutis congenita of the scalp|Scalp and head syndrome|Scalp defect, congenital|Scalp defects with ectrodactyly
/d/00546	Addison Disease	MESH:D000224	DO:DOID:13774	Addison's Disease|Addisons Disease|Adrenal Insufficiency, Primary|Adrenocortical Insufficiencies, Primary|Adrenocortical Insufficiency, Primary|Disease, Addison|Hypoadrenalism, Primary|Hypoadrenalisms, Primary|Insufficiencies, Primary Adrenocortical|Insufficiency, Primary Adrenocortical|Primary Adrenal Insufficiency|Primary Adrenocortical Insufficiencies|Primary Adrenocortical Insufficiency|Primary Hypoadrenalism
/d/00548	Adducted Thumbs Syndrome	MESH:C562949	na	Thumbs, Congenital Clasped
/d/00549	Adenine phosphoribosyltransferase deficiency	MESH:C538228	DO:DOID:0060350|OMIM:614723	2,8-Dihydroxyadenine Urolithiasis|2,8-Dihydroxyadeninuria|APRTD|APRT Deficiency|DHA Crystalline Nephropathy|NEPHROLITHIASIS, DHA|Urolithiasis, 2,8-Dihydroxyadenine|UROLITHIASIS, DHA
/d/00952	Adenoameloblastoma	MESH:C538229	na	Adenomatoid ameloblastoma|Adenomatoid odontogenic tumor|Pleomorphic adenomatoid tumor
/d/00550	Adenocarcinoid tumor	MESH:C538230	na	na
/d/00551	Adenocarcinoma	MESH:D000230	DO:DOID:299|DO:DOID:4903|DO:DOID:4929|DO:DOID:5675	Adenocarcinoma, Basal Cell|Adenocarcinoma, Granular Cell|Adenocarcinoma, Oxyphilic|Adenocarcinomas|Adenocarcinomas, Basal Cell|Adenocarcinomas, Granular Cell|Adenocarcinomas, Oxyphilic|Adenocarcinomas, Tubular|Adenocarcinoma, Tubular|Adenoma, Malignant|Adenomas, Malignant|Basal Cell Adenocarcinoma|Basal Cell Adenocarcinomas|Carcinoma, Cribriform|Carcinoma, Granular Cell|Carcinomas, Cribriform|Carcinomas, Granular Cell|Carcinomas, Tubular|Carcinoma, Tubular|Cribriform Carcinoma|Cribriform Carcinomas|Granular Cell Adenocarcinoma|Granular Cell Adenocarcinomas|Granular Cell Carcinoma|Granular Cell Carcinomas|Malignant Adenoma|Malignant Adenomas|Oxyphilic Adenocarcinoma|Oxyphilic Adenocarcinomas|Tubular Adenocarcinoma|Tubular Adenocarcinomas|Tubular Carcinoma|Tubular Carcinomas
/d/02583	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282	DO:DOID:4926	Adenocarcinoma, Alveolar|Adenocarcinoma, Bronchiolo Alveolar|Adenocarcinomas, Alveolar|Adenocarcinomas, Bronchiolo-Alveolar|Alveolar Adenocarcinoma|Alveolar Adenocarcinomas|Alveolar Carcinoma|Alveolar Carcinomas|Alveolar Cell Carcinoma|Bronchiolar Carcinoma|Bronchiolar Carcinomas|Bronchiolo-Alveolar Adenocarcinoma|Bronchiolo-Alveolar Adenocarcinomas|Bronchioloalveolar Carcinoma|Bronchiolo-Alveolar Carcinoma|Bronchioloalveolar Carcinomas|Bronchiolo-Alveolar Carcinomas|Carcinoma, Alveolar|Carcinoma, Bronchiolar|Carcinoma, Bronchioloalveolar|Carcinoma, Bronchiolo Alveolar|Carcinoma, Bronchiolo-Alveolar|Carcinomas, Alveolar|Carcinomas, Bronchiolar|Carcinomas, Bronchioloalveolar|Carcinomas, Bronchiolo-Alveolar
/d/04036	Adenocarcinoma, Clear Cell	MESH:D018262	DO:DOID:4468	Adenocarcinomas, Clear Cell|Clear Cell Adenocarcinoma|Clear Cell Adenocarcinomas
/d/17694	Adenocarcinoma, Follicular	MESH:D018263	DO:DOID:3962	Adenocarcinomas, Follicular|Carcinoma, Follicular Thyroid|Carcinomas, Follicular Thyroid|Follicular Adenocarcinoma|Follicular Adenocarcinomas|Follicular Thyroid Carcinoma|Follicular Thyroid Carcinomas|Thyroid Carcinoma, Follicular|Thyroid Carcinomas, Follicular
/d/00552	Adenocarcinoma in Situ	MESH:D065311	DO:DOID:4943	Adenocarcinoma in Situs|Adenocarcinoma, Intraepithelial|Adenocarcinoma, Preinvasive|Adenocarcinomas, Intraepithelial|Adenocarcinomas, Preinvasive|in Situ, Adenocarcinoma|Intraepithelial Adenocarcinoma|Intraepithelial Adenocarcinomas|Preinvasive Adenocarcinoma|Preinvasive Adenocarcinomas|Situ, Adenocarcinoma in
